row;subject_id;trial_index;trial_type;rt;key_press;musical_type;stimulus;options;responses
5627;5abf18d9e1546900019bcc4b;55;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
5628;5abf18d9e1546900019bcc4b;56;survey-multi-select;6912;NULL;Icon2;Circle;"[" Bird"," Hero"," Quarrel"," Sigh"," Jungle"," Peaceful"," Ocean"," Strength"," Departure"," Red"," Devotion"," Narrowness"," Needle"," Basement"," Mischeif"," None of the above"]";"{"Q0":[" Bird"," Peaceful"," Devotion"]}"
5629;5abf18d9e1546900019bcc4b;57;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
5630;5abf18d9e1546900019bcc4b;58;survey-multi-select;46264;NULL;Ind;Peaceful;"[" Cradle"," Sigh"," River"," Staircase"," Blue"," Needle"," Toxin"," Ocean"," Quarrel"," Circle"," Angel"," Rushed"," Hero"," Fight"," Devotion"," None of the above"]";"{"Q0":[" Cradle"," Circle"," Angel"]}"
5631;5abf18d9e1546900019bcc4b;59;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
5632;5abf18d9e1546900019bcc4b;60;survey-multi-select;15343;NULL;Icon1;Sigh;"[" Narrowness"," Rushed"," Blue"," Devotion"," Quarrel"," Red"," Needle"," Jungle"," Mischeif"," Fight"," River"," Mockery"," Hero"," Blossom"," Angel"," None of the above"]";"{"Q0":[" Narrowness"," Devotion"," Mockery"]}"
5633;5abf18d9e1546900019bcc4b;61;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
5634;5abf18d9e1546900019bcc4b;62;survey-multi-select;24609;NULL;Ind;Toxin;"[" Angel"," Toxin"," Ocean"," Blossom"," River"," Departure"," Red"," Celebration"," Basement"," Arrival"," Devotion"," Strength"," Staircase"," Rushed"," Blue"," None of the above"]";"{"Q0":[" Departure"," Celebration"," Devotion"," Blue"]}"
5635;5abf18d9e1546900019bcc4b;63;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
5636;5abf18d9e1546900019bcc4b;64;survey-multi-select;15941;NULL;Icon1;Buzzsaw;"[" Staircase"," River"," Rushed"," Strength"," Narrowness"," Angel"," Arrival"," Departure"," Celebration"," Blossom"," Fight"," Circle"," Cradle"," Peaceful"," Wideness"," None of the above"]";"{"Q0":[" Rushed"," Strength"," Arrival"]}"
5637;5abf18d9e1546900019bcc4b;65;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
5638;5abf18d9e1546900019bcc4b;66;survey-multi-select;13965;NULL;Icon1;Celebration;"[" Peaceful"," River"," Needle"," Departure"," Bird"," Cradle"," Circle"," Sigh"," Blossom"," Toxin"," Narrowness"," Red"," Rushed"," Blue"," Angel"," None of the above"]";"{"Q0":[" Peaceful"," Angel"]}"
5639;5abf18d9e1546900019bcc4b;67;html-keyboard-response;4473;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
5640;5abf18d9e1546900019bcc4b;68;survey-multi-choice;4008;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
5641;5abfedbf9534ba0001c71316;0;html-keyboard-response;14203;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
5642;5abfedbf9534ba0001c71316;1;html-keyboard-response;11526;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
5643;5abfedbf9534ba0001c71316;2;audio-keyboard-response;NULL;NULL;NULL;MusicStimuli/K.mp3;NULL;NULL
5644;5abfedbf9534ba0001c71316;3;audio-keyboard-response;3756;75;NULL;MusicStimuli/K.mp3;NULL;NULL
5645;5abfedbf9534ba0001c71316;4;html-keyboard-response;13181;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
5646;5abfedbf9534ba0001c71316;5;html-keyboard-response;12473;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
5647;5abfedbf9534ba0001c71316;6;html-keyboard-response;2447;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
5648;5abfedbf9534ba0001c71316;7;audio-keyboard-response;NULL;NULL;NULL;Mischief;NULL;NULL
5649;5abfedbf9534ba0001c71316;8;survey-multi-select;16786;NULL;Ind;Mischief;"[" River"," Blue"," Circle"," Blossom"," Needle"," Basement"," Arrival"," Bird"," Red"," Toxin"," Narrowness"," Devotion"," Hero"," Peaceful"," Wideness"," None of the above"]";"{"Q0":[" Blue"," Needle"," Devotion"]}"
5650;5abfedbf9534ba0001c71316;9;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
5651;5abfedbf9534ba0001c71316;10;survey-multi-select;12625;NULL;Icon2;River;"[" Jungle"," Arrival"," Strength"," Peaceful"," Cradle"," Blue"," Departure"," Circle"," Ocean"," Celebration"," Red"," Angel"," Toxin"," Devotion"," Rushed"," None of the above"]";"{"Q0":[" Strength"," Red"," Rushed"]}"
5652;5abfedbf9534ba0001c71316;11;audio-keyboard-response;NULL;NULL;NULL;Rushed;NULL;NULL
5653;5abfedbf9534ba0001c71316;12;survey-multi-select;10150;NULL;Icon2;Rushed;"[" Strength"," Celebration"," Ocean"," Cradle"," Rushed"," Devotion"," Mischeif"," Peaceful"," Red"," Narrowness"," Departure"," Sigh"," River"," Arrival"," Blossom"," None of the above"]";"{"Q0":[" Celebration"," Mischeif"]}"
5654;5abfedbf9534ba0001c71316;13;audio-keyboard-response;NULL;NULL;NULL;Departure;NULL;NULL
5655;5abfedbf9534ba0001c71316;14;survey-multi-select;18734;NULL;Ind;Departure;"[" Staircase"," Circle"," Bird"," Angel"," Blue"," Sigh"," Jungle"," Narrowness"," Red"," Quarrel"," River"," Arrival"," Peaceful"," Strength"," Fight"," None of the above"]";"{"Q0":[" Sigh"," Peaceful"]}"
5656;5abfedbf9534ba0001c71316;15;audio-keyboard-response;NULL;NULL;NULL;Red;NULL;NULL
5657;5abfedbf9534ba0001c71316;16;survey-multi-select;9831;NULL;Ind;Red;"[" Arrival"," Cradle"," Devotion"," Toxin"," Rushed"," Circle"," Jungle"," Mischeif"," Red"," Celebration"," River"," Blossom"," Needle"," Bird"," Fight"," None of the above"]";"{"Q0":[" Toxin"," Red"," Fight"]}"
5658;5abfedbf9534ba0001c71316;17;audio-keyboard-response;NULL;NULL;NULL;Blue;NULL;NULL
5659;5abfedbf9534ba0001c71316;18;survey-multi-select;10347;NULL;Ind;Blue;"[" Fight"," Blossom"," Cradle"," Celebration"," Strength"," Blue"," Toxin"," Jungle"," Staircase"," Quarrel"," River"," Peaceful"," Basement"," Arrival"," Ocean"," None of the above"]";"{"Q0":[" None of the above"]}"
5660;5abfedbf9534ba0001c71316;19;audio-keyboard-response;NULL;NULL;NULL;Blossom;NULL;NULL
5661;5abfedbf9534ba0001c71316;20;survey-multi-select;13842;NULL;Icon2;Blossom;"[" Ocean"," Basement"," Peaceful"," Mischeif"," Mockery"," Strength"," Toxin"," Rushed"," River"," Staircase"," Angel"," Cradle"," Blossom"," Arrival"," Fight"," None of the above"]";"{"Q0":[" Peaceful"," Angel"," Blossom"," Arrival"]}"
5662;5abfedbf9534ba0001c71316;21;audio-keyboard-response;NULL;NULL;NULL;Mockery;NULL;NULL
5663;5abfedbf9534ba0001c71316;22;survey-multi-select;11089;NULL;Icon1;Mockery;"[" Blossom"," Red"," Wideness"," River"," Circle"," Mischeif"," Departure"," Quarrel"," Ocean"," Fight"," Sigh"," Mockery"," Jungle"," Rushed"," Blue"," None of the above"]";"{"Q0":[" Circle"," Mischeif"," Mockery"]}"
5664;5abfedbf9534ba0001c71316;23;audio-keyboard-response;NULL;NULL;NULL;Toxin;NULL;NULL
5665;5abfedbf9534ba0001c71316;24;survey-multi-select;10497;NULL;Ind;Toxin;"[" Arrival"," Toxin"," Fight"," Sigh"," Red"," Peaceful"," Angel"," Mockery"," Mischeif"," Bird"," Celebration"," Wideness"," Hero"," Jungle"," Staircase"," None of the above"]";"{"Q0":[" None of the above"]}"
5666;5abfedbf9534ba0001c71316;25;audio-keyboard-response;NULL;NULL;NULL;Peaceful;NULL;NULL
5667;5abfedbf9534ba0001c71316;26;survey-multi-select;15507;NULL;Ind;Peaceful;"[" Blue"," Angel"," Blossom"," Mockery"," Fight"," River"," Cradle"," Toxin"," Strength"," Red"," Bird"," Departure"," Ocean"," Peaceful"," Arrival"," None of the above"]";"{"Q0":[" Departure"," Ocean"]}"
5668;5abfedbf9534ba0001c71316;27;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
5669;5abfedbf9534ba0001c71316;28;survey-multi-select;10766;NULL;Icon1;Buzzsaw;"[" Toxin"," Mischeif"," Strength"," Fight"," Cradle"," Jungle"," Devotion"," Angel"," Needle"," Bird"," Departure"," Red"," Peaceful"," Blossom"," Ocean"," None of the above"]";"{"Q0":[" Fight"," Jungle"]}"
5670;5abfedbf9534ba0001c71316;29;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
5671;5abfedbf9534ba0001c71316;30;survey-multi-select;12261;NULL;Icon1;Quarrel;"[" Arrival"," Departure"," Ocean"," Celebration"," Peaceful"," Wideness"," Blue"," Rushed"," Sigh"," Hero"," Narrowness"," Blossom"," Mischeif"," Strength"," Basement"," None of the above"]";"{"Q0":[" Rushed"," Basement"]}"
5672;5abfedbf9534ba0001c71316;31;audio-keyboard-response;NULL;NULL;NULL;Narrowness;NULL;NULL
5673;5abfedbf9534ba0001c71316;32;survey-multi-select;13603;NULL;Icon2;Narrowness;"[" Basement"," Blue"," Arrival"," Ocean"," Rushed"," Devotion"," Needle"," Celebration"," Circle"," Cradle"," Fight"," Strength"," Blossom"," Wideness"," Quarrel"," None of the above"]";"{"Q0":[" Devotion"," Celebration"," Wideness"]}"
5674;5abfedbf9534ba0001c71316;33;audio-keyboard-response;NULL;NULL;NULL;Strength;NULL;NULL
5675;5abfedbf9534ba0001c71316;34;survey-multi-select;12200;NULL;Ind;Strength;"[" Jungle"," Hero"," Circle"," Rushed"," Cradle"," Peaceful"," Quarrel"," Departure"," Mockery"," Needle"," Angel"," Ocean"," Arrival"," Staircase"," Red"," None of the above"]";"{"Q0":[" Hero"]}"
5676;5abfedbf9534ba0001c71316;35;audio-keyboard-response;NULL;NULL;NULL;Basement;NULL;NULL
5677;5abfedbf9534ba0001c71316;36;survey-multi-select;14128;NULL;Icon2;Basement;"[" Celebration"," Strength"," Quarrel"," River"," Rushed"," Needle"," Toxin"," Angel"," Fight"," Bird"," Jungle"," Circle"," Narrowness"," Departure"," Red"," None of the above"]";"{"Q0":[" Toxin"," Narrowness"]}"
5678;5abfedbf9534ba0001c71316;37;audio-keyboard-response;NULL;NULL;NULL;Jungle;NULL;NULL
5679;5abfedbf9534ba0001c71316;38;survey-multi-select;13635;NULL;Icon1;Jungle;"[" Peaceful"," Angel"," Hero"," Celebration"," Needle"," Toxin"," Bird"," Basement"," Blue"," Arrival"," Departure"," Narrowness"," Fight"," Mischeif"," Cradle"," None of the above"]";"{"Q0":[" Bird"," Mischeif"]}"
5680;5abfedbf9534ba0001c71316;39;audio-keyboard-response;NULL;NULL;NULL;Celebration;NULL;NULL
5681;5abfedbf9534ba0001c71316;40;survey-multi-select;15692;NULL;Icon1;Celebration;"[" Fight"," Angel"," Jungle"," Toxin"," Strength"," Celebration"," Circle"," Mockery"," Wideness"," Basement"," River"," Cradle"," Staircase"," Narrowness"," Devotion"," None of the above"]";"{"Q0":[" Celebration"]}"
5682;5abfedbf9534ba0001c71316;41;audio-keyboard-response;NULL;NULL;NULL;Cradle;NULL;NULL
5683;5abfedbf9534ba0001c71316;42;survey-multi-select;11179;NULL;Ind;Cradle;"[" Rushed"," Arrival"," Blue"," Staircase"," Fight"," Jungle"," Departure"," Narrowness"," Cradle"," Angel"," Celebration"," Needle"," Devotion"," Mockery"," Basement"," None of the above"]";"{"Q0":[" Cradle"," Angel"]}"
5684;5abfedbf9534ba0001c71316;43;audio-keyboard-response;NULL;NULL;NULL;Staircase;NULL;NULL
5685;5abfedbf9534ba0001c71316;44;survey-multi-select;14515;NULL;Icon2;Staircase;"[" Rushed"," Peaceful"," Jungle"," Strength"," Cradle"," Ocean"," Blossom"," River"," Arrival"," Wideness"," Narrowness"," Mischeif"," Hero"," Needle"," Departure"," None of the above"]";"{"Q0":[" Rushed"," Narrowness"," Departure"]}"
5686;5abfedbf9534ba0001c71316;45;audio-keyboard-response;NULL;NULL;NULL;Hero;NULL;NULL
5687;5abfedbf9534ba0001c71316;46;survey-multi-select;10813;NULL;Ind;Hero;"[" Celebration"," Jungle"," Sigh"," Fight"," Peaceful"," River"," Mischeif"," Basement"," Devotion"," Arrival"," Bird"," Hero"," Quarrel"," Narrowness"," Angel"," None of the above"]";"{"Q0":[" Celebration"," Hero"]}"
5688;5abfedbf9534ba0001c71316;47;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
5689;5abfedbf9534ba0001c71316;48;survey-multi-select;9416;NULL;Icon1;"Musical Clock";"[" Sigh"," Blossom"," Celebration"," Fight"," Mischeif"," Quarrel"," Cradle"," Red"," Mockery"," River"," Hero"," Staircase"," Basement"," Strength"," Circle"," None of the above"]";"{"Q0":[" Blossom"," Cradle"]}"
5690;5abfedbf9534ba0001c71316;49;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
5691;5abfedbf9534ba0001c71316;50;survey-multi-select;11758;NULL;Icon1;Fight;"[" Rushed"," Departure"," Celebration"," Red"," Needle"," Cradle"," Circle"," Sigh"," Angel"," Toxin"," Bird"," Peaceful"," Mischeif"," Quarrel"," Blue"," None of the above"]";"{"Q0":[" Red"," Toxin"," Mischeif"," Quarrel"]}"
5692;5abfedbf9534ba0001c71316;51;audio-keyboard-response;NULL;NULL;NULL;Wideness;NULL;NULL
5693;5abfedbf9534ba0001c71316;52;survey-multi-select;12658;NULL;Icon2;Wideness;"[" Sigh"," Devotion"," Celebration"," Ocean"," Angel"," Circle"," Bird"," Mischeif"," Fight"," Needle"," Hero"," Wideness"," Toxin"," Blue"," Red"," None of the above"]";"{"Q0":[" Angel"," Bird"," Wideness"," Blue"]}"
5694;5abfedbf9534ba0001c71316;53;audio-keyboard-response;NULL;NULL;NULL;Circle;NULL;NULL
5695;5abfedbf9534ba0001c71316;54;survey-multi-select;8338;NULL;Icon2;Circle;"[" River"," Toxin"," Celebration"," Basement"," Fight"," Peaceful"," Mischeif"," Arrival"," Hero"," Cradle"," Needle"," Devotion"," Blossom"," Narrowness"," Sigh"," None of the above"]";"{"Q0":[" Peaceful"," Cradle"," Devotion"," Blossom"]}"
5696;5abfedbf9534ba0001c71316;55;audio-keyboard-response;NULL;NULL;NULL;Ocean;NULL;NULL
5697;5abfedbf9534ba0001c71316;56;survey-multi-select;12795;NULL;Icon1;Ocean;"[" Strength"," Bird"," Wideness"," Quarrel"," Ocean"," Toxin"," Blossom"," Celebration"," Blue"," Basement"," Arrival"," Mockery"," Mischeif"," Rushed"," Needle"," None of the above"]";"{"Q0":[" Ocean"," Blue"," Arrival"," Mischeif"]}"
5698;5abfedbf9534ba0001c71316;57;audio-keyboard-response;NULL;NULL;NULL;Devotion;NULL;NULL
5699;5abfedbf9534ba0001c71316;58;survey-multi-select;12940;NULL;Ind;Devotion;"[" River"," Arrival"," Devotion"," Ocean"," Bird"," Fight"," Departure"," Hero"," Blue"," Angel"," Jungle"," Needle"," Peaceful"," Circle"," Basement"," None of the above"]";"{"Q0":[" Arrival"," Devotion"," Hero"]}"
5700;5abfedbf9534ba0001c71316;59;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
5701;5abfedbf9534ba0001c71316;60;survey-multi-select;13798;NULL;Icon1;Arrival;"[" Mischeif"," Blue"," Fight"," Strength"," Bird"," Circle"," Rushed"," River"," Ocean"," Basement"," Staircase"," Mockery"," Quarrel"," Needle"," Hero"," None of the above"]";"{"Q0":[" Hero"]}"
5702;5abfedbf9534ba0001c71316;61;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
5703;5abfedbf9534ba0001c71316;62;survey-multi-select;13990;NULL;Icon2;Needle;"[" Peaceful"," Strength"," Blue"," Mockery"," Arrival"," Bird"," Celebration"," Needle"," Devotion"," Fight"," Cradle"," Red"," Wideness"," Blossom"," Angel"," None of the above"]";"{"Q0":[" Needle"," Fight"," Red"]}"
5704;5abfedbf9534ba0001c71316;63;audio-keyboard-response;NULL;NULL;NULL;Sigh;NULL;NULL
5705;5abfedbf9534ba0001c71316;64;survey-multi-select;11921;NULL;Icon1;Sigh;"[" Basement"," Angel"," Blossom"," Quarrel"," Ocean"," Departure"," Needle"," Mischeif"," Sigh"," Jungle"," Staircase"," Strength"," Cradle"," Rushed"," Bird"," None of the above"]";"{"Q0":[" Sigh"]}"
5706;5abfedbf9534ba0001c71316;65;audio-keyboard-response;NULL;NULL;NULL;Bird;NULL;NULL
5707;5abfedbf9534ba0001c71316;66;survey-multi-select;13536;NULL;Icon2;Bird;"[" Angel"," Hero"," Celebration"," Wideness"," Blossom"," Cradle"," Arrival"," Devotion"," Bird"," Circle"," Mockery"," Ocean"," Narrowness"," Needle"," Blue"," None of the above"]";"{"Q0":[" Celebration"," Blossom"]}"
5708;5abfedbf9534ba0001c71316;67;html-keyboard-response;4793;32;NULL;"Thank you for completing the main part of the experiment. We have one final question for you before you are finished. <br> Press the spacebar to continue.";NULL;NULL
5709;5abfedbf9534ba0001c71316;68;survey-multi-choice;3840;NULL;NULL;NULL;NULL;"{"Q0":"No"}"
5710;59201052ff8a030001e8e680;0;html-keyboard-response;3413;32;NULL;"This experiment is being conducted at Vassar College.  It consists of several tasks, each of which involves viewing various items and making simple judgments about them. The study takes approximately 15 minutes to complete. Participation poses minimal ris";NULL;NULL
5711;59201052ff8a030001e8e680;1;html-keyboard-response;9919;32;NULL;"Because this experiment features auditory stimuli, it is important to test that your speakers or headphones are working at a comfortable volume before you begin. When you are ready to start the experiment, click the spacebar to continue. In the following ";NULL;NULL
5712;59201052ff8a030001e8e680;2;audio-keyboard-response;3489;75;NULL;MusicStimuli/K.mp3;NULL;NULL
5713;59201052ff8a030001e8e680;3;html-keyboard-response;9575;32;NULL;"In this experiment you will hear brief music clips and be asked to make judgments about them. A short music clip will play, and then you will then be presented with a list of 15 words. Check off the words you thought of when you heard the music. Please ke";NULL;NULL
5714;59201052ff8a030001e8e680;4;html-keyboard-response;3055;32;NULL;"Only click "None of the Above" if you believe none of the given words matched what you were thinking of when you listened to the music. In other words, if you click "None of the Above" there should be no other words checked off.<br><br> Press the spacebar";NULL;NULL
5715;59201052ff8a030001e8e680;5;html-keyboard-response;1634;32;NULL;"Now we will begin the experiment.<br><br> Press the spacebar continue.";NULL;NULL
5716;59201052ff8a030001e8e680;6;audio-keyboard-response;NULL;NULL;NULL;"Musical Clock";NULL;NULL
5717;59201052ff8a030001e8e680;7;survey-multi-select;24429;NULL;Icon1;"Musical Clock";"[" Strength"," Mischeif"," Toxin"," Hero"," Sigh"," Needle"," Devotion"," Blossom"," Staircase"," Angel"," Bird"," Circle"," Cradle"," Ocean"," Fight"," None of the above"]";"{"Q0":[" None of the above"]}"
5718;59201052ff8a030001e8e680;8;audio-keyboard-response;NULL;NULL;NULL;Arrival;NULL;NULL
5719;59201052ff8a030001e8e680;9;survey-multi-select;17796;NULL;Icon1;Arrival;"[" Quarrel"," Peaceful"," Angel"," Departure"," Needle"," Narrowness"," Red"," Strength"," Rushed"," Fight"," Sigh"," Jungle"," Mockery"," River"," Bird"," None of the above"]";"{"Q0":[" Strength"," Mockery"]}"
5720;59201052ff8a030001e8e680;10;audio-keyboard-response;NULL;NULL;NULL;Needle;NULL;NULL
5721;59201052ff8a030001e8e680;11;survey-multi-select;10873;NULL;Icon2;Needle;"[" Mischeif"," Toxin"," Narrowness"," Blossom"," Bird"," Hero"," Blue"," Strength"," Arrival"," Basement"," Angel"," Ocean"," Needle"," Sigh"," Celebration"," None of the above"]";"{"Q0":[" Mischeif"," Narrowness"," Bird"]}"
5722;59201052ff8a030001e8e680;12;audio-keyboard-response;NULL;NULL;NULL;River;NULL;NULL
5723;59201052ff8a030001e8e680;13;survey-multi-select;18171;NULL;Icon2;River;"[" Strength"," Jungle"," Quarrel"," Red"," Needle"," Bird"," Fight"," Toxin"," Celebration"," Departure"," River"," Circle"," Blossom"," Ocean"," Cradle"," None of the above"]";"{"Q0":[" Quarrel"," Departure"]}"
5724;59201052ff8a030001e8e680;14;audio-keyboard-response;NULL;NULL;NULL;Buzzsaw;NULL;NULL
5725;59201052ff8a030001e8e680;15;survey-multi-select;14436;NULL;Icon1;Buzzsaw;"[" Bird"," Circle"," Angel"," Quarrel"," Wideness"," Needle"," Rushed"," Jungle"," Cradle"," River"," Ocean"," Peaceful"," Staircase"," Arrival"," Narrowness"," None of the above"]";"{"Q0":[" Quarrel"," Rushed"]}"
5726;59201052ff8a030001e8e680;16;audio-keyboard-response;NULL;NULL;NULL;Fight;NULL;NULL
5727;59201052ff8a030001e8e680;17;survey-multi-select;12240;NULL;Icon1;Fight;"[" Cradle"," Sigh"," Departure"," Needle"," Strength"," Jungle"," River"," Hero"," Arrival"," Fight"," Circle"," Narrowness"," Bird"," Peaceful"," Devotion"," None of the above"]";"{"Q0":[" River"," Hero"," Fight"]}"
5728;59201052ff8a030001e8e680;18;audio-keyboard-response;NULL;NULL;NULL;Quarrel;NULL;NULL
